textbox22,Textbox9,,,,,,,,,,,,,,,,,,,,
generated on 29/11/2020 14:52:32 UTC,Data from: All sites,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Serbia,European Region of WHO,South West Europe,2009,10,3/2/09,3/8/09,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2009,11,3/9/09,3/15/09,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2009,12,3/16/09,3/22/09,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2009,13,3/23/09,3/29/09,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2009,14,3/30/09,4/5/09,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2009,15,4/6/09,4/12/09,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2009,16,4/13/09,4/19/09,,0,0,0,0,,0,0,,,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,17,4/20/09,4/26/09,,0,0,0,0,,0,0,,,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,18,4/27/09,5/3/09,,3,0,0,1,,0,1,,,0,0,1,,No Activity
Serbia,European Region of WHO,South West Europe,2009,19,5/4/09,5/10/09,,7,0,0,0,,0,0,,,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,20,5/11/09,5/17/09,,5,0,0,0,,0,0,,,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,21,5/18/09,5/24/09,,3,0,0,0,,0,0,,,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,22,5/25/09,5/31/09,,2,0,0,0,,0,0,,,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,23,6/1/09,6/7/09,,5,0,0,0,,0,0,,,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,24,6/8/09,6/14/09,,6,0,0,0,,0,0,,,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,25,6/15/09,6/21/09,39,39,0,10,0,0,0,10,0,0,0,0,10,,No Activity
Serbia,European Region of WHO,South West Europe,2009,26,6/22/09,6/28/09,,39,0,10,0,,0,10,0,0,0,0,10,,No Activity
Serbia,European Region of WHO,South West Europe,2009,27,6/29/09,7/5/09,76,76,0,11,0,0,0,11,0,0,0,0,11,,No Activity
Serbia,European Region of WHO,South West Europe,2009,28,7/6/09,7/12/09,82,82,0,28,0,0,0,28,0,0,0,0,28,,No Activity
Serbia,European Region of WHO,South West Europe,2009,29,7/13/09,7/19/09,117,117,0,60,0,0,0,60,0,0,0,0,60,,No Activity
Serbia,European Region of WHO,South West Europe,2009,30,7/20/09,7/26/09,13,13,0,7,0,0,0,7,0,0,0,0,7,,No Activity
Serbia,European Region of WHO,South West Europe,2009,31,7/27/09,8/2/09,8,8,0,4,0,0,0,4,0,0,0,0,4,,No Activity
Serbia,European Region of WHO,South West Europe,2009,32,8/3/09,8/9/09,,8,0,3,0,,0,3,0,0,0,0,3,,No Activity
Serbia,European Region of WHO,South West Europe,2009,33,8/10/09,8/16/09,,10,0,4,0,,0,4,0,0,0,0,4,,No Activity
Serbia,European Region of WHO,South West Europe,2009,34,8/17/09,8/23/09,,6,0,1,0,,0,1,0,0,0,0,1,,No Activity
Serbia,European Region of WHO,South West Europe,2009,35,8/24/09,8/30/09,,9,0,2,1,,0,3,0,0,0,0,3,,No Activity
Serbia,European Region of WHO,South West Europe,2009,36,8/31/09,9/6/09,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,37,9/7/09,9/13/09,1,1,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Serbia,European Region of WHO,South West Europe,2009,38,9/14/09,9/20/09,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,39,9/21/09,9/27/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,40,9/28/09,10/4/09,2,2,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Serbia,European Region of WHO,South West Europe,2009,41,10/5/09,10/11/09,8,8,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Serbia,European Region of WHO,South West Europe,2009,42,10/12/09,10/18/09,5,5,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2009,43,10/19/09,10/25/09,6,6,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Serbia,European Region of WHO,South West Europe,2009,44,10/26/09,11/1/09,51,51,0,27,0,0,0,27,0,0,0,0,27,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,45,11/2/09,11/8/09,155,155,0,90,0,0,0,90,0,0,0,0,90,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,46,11/9/09,11/15/09,73,73,0,37,0,0,0,37,0,0,0,0,37,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,47,11/16/09,11/22/09,87,87,0,43,0,0,0,43,0,0,0,0,43,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,48,11/23/09,11/29/09,67,67,0,30,0,0,0,30,0,0,0,0,30,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,49,11/30/09,12/6/09,67,67,0,40,0,0,0,40,0,0,0,0,40,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,50,12/7/09,12/13/09,94,94,0,65,0,0,0,65,0,0,0,0,65,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,51,12/14/09,12/20/09,,82,0,46,0,,0,46,0,0,0,0,46,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,52,12/21/09,12/27/09,,139,0,71,0,,0,71,0,0,0,0,71,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2009,53,12/28/09,1/3/10,,118,0,58,0,,0,58,0,0,0,0,58,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2010,1,1/4/10,1/10/10,,102,0,34,0,,0,34,0,0,0,0,34,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2010,2,1/11/10,1/17/10,,71,0,19,0,,0,19,0,0,0,0,19,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2010,3,1/18/10,1/24/10,,46,0,6,0,,0,6,0,0,0,0,6,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2010,4,1/25/10,1/31/10,,34,0,5,0,,0,5,0,0,0,0,5,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2010,5,2/1/10,2/7/10,,29,0,1,0,,0,1,0,0,0,0,1,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2010,6,2/8/10,2/14/10,,22,0,3,0,,0,3,0,0,0,0,3,,Regional Outbreak
Serbia,European Region of WHO,South West Europe,2010,7,2/15/10,2/21/10,,22,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Serbia,European Region of WHO,South West Europe,2010,8,2/22/10,2/28/10,,23,0,0,0,,1,1,0,0,0,0,1,,No Activity
Serbia,European Region of WHO,South West Europe,2010,9,3/1/10,3/7/10,,27,0,3,0,,0,3,0,0,0,0,3,,Sporadic
Serbia,European Region of WHO,South West Europe,2010,10,3/8/10,3/14/10,,22,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,11,3/15/10,3/21/10,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,12,3/22/10,3/28/10,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,13,3/29/10,4/4/10,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,14,4/5/10,4/11/10,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,15,4/12/10,4/18/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,16,4/19/10,4/25/10,,4,0,1,0,,0,1,0,0,0,0,1,,No Activity
Serbia,European Region of WHO,South West Europe,2010,17,4/26/10,5/2/10,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,18,5/3/10,5/9/10,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,19,5/10/10,5/16/10,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,20,5/17/10,5/23/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,21,5/24/10,5/30/10,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,22,5/31/10,6/6/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,23,6/7/10,6/13/10,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,24,6/14/10,6/20/10,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,25,6/21/10,6/27/10,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,26,6/28/10,7/4/10,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,27,7/5/10,7/11/10,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,28,7/12/10,7/18/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,29,7/19/10,7/25/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,30,7/26/10,8/1/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,31,8/2/10,8/8/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,32,8/9/10,8/15/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,33,8/16/10,8/22/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,34,8/23/10,8/29/10,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Serbia,European Region of WHO,South West Europe,2010,35,8/30/10,9/5/10,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2010,36,9/6/10,9/12/10,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2010,37,9/13/10,9/19/10,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2010,38,9/20/10,9/26/10,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2010,39,9/27/10,10/3/10,,,,,,,,,,,,,,,No Report
Serbia,European Region of WHO,South West Europe,2010,40,10/4/10,10/10/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,10,3/2/09,3/8/09,,,,,,,,,,,,,,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,11,3/9/09,3/15/09,,,,,,,,,,,,,,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,12,3/16/09,3/22/09,,,,,,,,,,,,,,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,13,3/23/09,3/29/09,,,,,,,,,,,,,,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,14,3/30/09,4/5/09,,,,,,,,,,,,,,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,15,4/6/09,4/12/09,,,,,,,,,,,,,,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,16,4/13/09,4/19/09,,3,0,0,0,,0,0,,,2,2,2,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,17,4/20/09,4/26/09,,2,0,0,0,,0,0,,,0,0,0,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2009,18,4/27/09,5/3/09,,16,0,0,0,,1,1,0,0,1,1,2,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,19,5/4/09,5/10/09,,35,1,0,1,,5,7,0,0,1,1,8,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,20,5/11/09,5/17/09,,19,0,0,0,,2,2,0,0,0,0,2,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,21,5/18/09,5/24/09,,19,0,0,0,,5,5,0,0,1,1,6,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,22,5/25/09,5/31/09,,59,0,2,0,,0,2,0,0,0,0,2,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,23,6/1/09,6/7/09,,74,0,3,0,,11,14,0,0,1,1,15,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,24,6/8/09,6/14/09,,44,0,0,0,,1,1,0,0,0,0,1,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,25,6/15/09,6/21/09,,44,0,1,0,,0,1,0,0,0,0,1,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,26,6/22/09,6/28/09,,77,0,7,0,,0,7,0,0,0,0,7,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,27,6/29/09,7/5/09,,103,0,7,0,,0,7,0,0,0,0,7,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,28,7/6/09,7/12/09,,82,0,10,0,,0,10,0,0,0,0,10,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,29,7/13/09,7/19/09,,48,0,9,0,,0,9,0,0,0,0,9,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,30,7/20/09,7/26/09,,47,0,11,0,,0,11,0,0,0,0,11,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,31,7/27/09,8/2/09,,71,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,32,8/3/09,8/9/09,,48,0,10,0,,0,10,0,0,0,0,10,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,33,8/10/09,8/16/09,,20,0,6,0,,0,6,0,0,0,0,6,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,34,8/17/09,8/23/09,,28,0,8,0,,0,8,0,0,0,0,8,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,35,8/24/09,8/30/09,,30,0,8,0,,0,8,0,0,0,0,8,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,36,8/31/09,9/6/09,,23,0,7,1,,0,8,0,0,0,0,8,,No Report
Slovakia,European Region of WHO,Eastern Europe,2009,37,9/7/09,9/13/09,,18,0,1,0,,0,1,0,0,0,0,1,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,38,9/14/09,9/20/09,,17,0,2,0,,0,2,0,0,0,0,2,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,39,9/21/09,9/27/09,,14,0,2,0,,0,2,0,0,0,0,2,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,40,9/28/09,10/4/09,,20,0,4,0,,0,4,0,0,0,0,4,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,41,10/5/09,10/11/09,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2009,42,10/12/09,10/18/09,,8,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2009,43,10/19/09,10/25/09,,17,0,8,0,,0,8,0,0,0,0,8,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2009,44,10/26/09,11/1/09,,42,0,23,0,,0,23,0,0,0,0,23,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,45,11/2/09,11/8/09,,148,0,56,0,,0,56,0,0,0,0,56,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2009,46,11/9/09,11/15/09,,167,0,98,0,,0,98,0,0,0,0,98,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,47,11/16/09,11/22/09,,132,0,80,0,,0,80,0,0,0,0,80,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,48,11/23/09,11/29/09,,195,0,124,0,,0,124,0,0,0,0,124,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,49,11/30/09,12/6/09,,151,1,81,0,,0,82,0,0,0,0,82,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,50,12/7/09,12/13/09,,142,1,67,0,,0,68,0,0,0,0,68,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,51,12/14/09,12/20/09,,83,0,43,0,,0,43,0,0,0,0,43,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,52,12/21/09,12/27/09,,54,0,22,0,,0,22,0,0,0,0,22,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2009,53,12/28/09,1/3/10,,64,0,20,0,,0,20,0,0,0,0,20,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,1,1/4/10,1/10/10,,36,0,7,0,,0,7,0,0,0,0,7,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,2,1/11/10,1/17/10,,33,0,6,0,,0,6,0,0,0,0,6,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,3,1/18/10,1/24/10,,26,0,3,0,,0,3,0,0,0,0,3,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2010,4,1/25/10,1/31/10,,23,0,3,0,,0,3,0,0,0,0,3,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2010,5,2/1/10,2/7/10,,33,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2010,6,2/8/10,2/14/10,,39,0,1,0,,0,1,0,0,0,0,1,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2010,7,2/15/10,2/21/10,,25,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2010,8,2/22/10,2/28/10,,40,0,0,0,,0,0,0,0,0,0,0,,Local Outbreak
Slovakia,European Region of WHO,Eastern Europe,2010,9,3/1/10,3/7/10,,18,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,10,3/8/10,3/14/10,,20,0,6,0,,0,6,0,0,0,0,6,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,11,3/15/10,3/21/10,,13,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,12,3/22/10,3/28/10,,12,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,13,3/29/10,4/4/10,,15,0,5,0,,0,5,0,0,0,0,5,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,14,4/5/10,4/11/10,,16,0,4,0,,0,4,0,0,0,0,4,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,15,4/12/10,4/18/10,,10,0,0,2,,0,2,0,0,0,0,2,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,16,4/19/10,4/25/10,,7,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Slovakia,European Region of WHO,Eastern Europe,2010,17,4/26/10,5/2/10,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,18,5/3/10,5/9/10,,5,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,19,5/10/10,5/16/10,,20,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,20,5/17/10,5/23/10,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,21,5/24/10,5/30/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,22,5/31/10,6/6/10,,6,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,23,6/7/10,6/13/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,24,6/14/10,6/20/10,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,25,6/21/10,6/27/10,,,,,,,,,,,,,,,No Report
Slovakia,European Region of WHO,Eastern Europe,2010,26,6/28/10,7/4/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,27,7/5/10,7/11/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,28,7/12/10,7/18/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,29,7/19/10,7/25/10,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,30,7/26/10,8/1/10,,4,0,0,0,,0,0,0,0,1,1,1,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,31,8/2/10,8/8/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,32,8/9/10,8/15/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,33,8/16/10,8/22/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,34,8/23/10,8/29/10,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,35,8/30/10,9/5/10,,,,,,,,,,,,,,,No Report
Slovakia,European Region of WHO,Eastern Europe,2010,36,9/6/10,9/12/10,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,37,9/13/10,9/19/10,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,38,9/20/10,9/26/10,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,39,9/27/10,10/3/10,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Slovakia,European Region of WHO,Eastern Europe,2010,40,10/4/10,10/10/10,,3,0,0,0,,2,2,0,0,0,0,2,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,10,3/2/09,3/8/09,,87,0,,16,,9,25,0,0,1,1,26,,Regional Outbreak
Slovenia,European Region of WHO,South West Europe,2009,11,3/9/09,3/15/09,,88,0,,9,,1,10,0,0,1,1,11,,Local Outbreak
Slovenia,European Region of WHO,South West Europe,2009,12,3/16/09,3/22/09,,57,,,,,1,1,,,3,3,4,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,13,3/23/09,3/29/09,,52,0,,0,,4,4,0,0,1,1,5,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,14,3/30/09,4/5/09,,58,7,,2,,3,12,0,0,6,6,18,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,15,4/6/09,4/12/09,,67,10,,0,,2,12,0,0,3,3,15,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,16,4/13/09,4/19/09,,46,1,,0,,2,3,0,0,4,4,7,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,17,4/20/09,4/26/09,,55,0,,0,,0,0,0,0,1,1,1,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,18,4/27/09,5/3/09,,35,0,,1,,0,1,0,0,0,0,1,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,19,5/4/09,5/10/09,,47,0,,0,,0,0,0,0,0,0,0,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,20,5/11/09,5/17/09,,26,0,,0,,0,0,0,0,0,0,0,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,21,5/18/09,5/24/09,,24,0,,0,,0,0,0,0,0,0,0,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,22,5/25/09,5/31/09,,23,0,,0,,0,0,0,0,0,0,0,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,23,6/1/09,6/7/09,,39,0,,0,,0,0,0,0,0,0,0,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,24,6/8/09,6/14/09,,42,0,,0,,0,0,0,0,0,0,0,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,25,6/15/09,6/21/09,25,25,,1,,,,1,,,,,1,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,26,6/22/09,6/28/09,37,37,,3,1,,,4,,,,,4,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,27,6/29/09,7/5/09,55,55,0,10,0,0,0,10,0,0,0,0,10,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,28,7/6/09,7/12/09,109,109,1,8,,,,9,,,,,9,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,29,7/13/09,7/19/09,169,169,,46,1,,,47,,,,,47,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,30,7/20/09,7/26/09,226,226,,39,,,,39,,,,,39,,No Activity
Slovenia,European Region of WHO,South West Europe,2009,31,7/27/09,8/2/09,177,177,,30,,,,30,,,,,30,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,32,8/3/09,8/9/09,194,194,,41,,,,41,,,,,41,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,33,8/10/09,8/16/09,147,147,,21,,,,21,,,,,21,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,34,8/17/09,8/23/09,93,93,,9,,,,9,,,,,9,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,35,8/24/09,8/30/09,65,65,,7,,,,7,,,,,7,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,36,8/31/09,9/6/09,51,51,,18,,,,18,,,,,18,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,37,9/7/09,9/13/09,32,32,,9,,,,9,,,,,9,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,38,9/14/09,9/20/09,30,30,,6,,,,6,,,,,6,,Local Outbreak
Slovenia,European Region of WHO,South West Europe,2009,39,9/21/09,9/27/09,44,44,,6,,,,6,,,,,6,,Local Outbreak
Slovenia,European Region of WHO,South West Europe,2009,40,9/28/09,10/4/09,35,112,0,8,0,,0,8,0,0,0,0,8,,Local Outbreak
Slovenia,European Region of WHO,South West Europe,2009,41,10/5/09,10/11/09,25,89,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,42,10/12/09,10/18/09,19,82,0,6,0,,0,6,0,0,0,0,6,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,43,10/19/09,10/25/09,39,130,0,18,0,,0,18,0,0,0,0,18,,Sporadic
Slovenia,European Region of WHO,South West Europe,2009,44,10/26/09,11/1/09,49,119,0,22,0,,0,22,0,0,0,0,22,,Sporadic
